0.601	1.464673271
0.602	1.464624563
0.603	1.464576097
0.604	1.464527872
0.605	1.464479885
0.606	1.464432136
0.607	1.464384623
0.608	1.464337344
0.609	1.464290298
0.61	1.464243483
0.611	1.464196898
0.612	1.46415054
0.613	1.46410441
0.614	1.464058505
0.615	1.464012823
0.616	1.463967364
0.617	1.463922125
0.618	1.463877106
0.619	1.463832305
0.62	1.463787721
0.621	1.463743352
0.622	1.463699197
0.623	1.463655254
0.624	1.463611522
0.625	1.463568
0.626	1.463524686
0.627	1.46348158
0.628	1.463438679
0.629	1.463395983
0.63	1.46335349
0.631	1.463311198
0.632	1.463269108
0.633	1.463227216
0.634	1.463185523
0.635	1.463144026
0.636	1.463102725
0.637	1.463061619
0.638	1.463020705
0.639	1.462979984
0.64	1.462939453
0.641	1.462899112
0.642	1.462858959
0.643	1.462818993
0.644	1.462779214
0.645	1.462739619
0.646	1.462700208
0.647	1.46266098
0.648	1.462621933
0.649	1.462583066
0.65	1.462544379
0.651	1.46250587
0.652	1.462467537
0.653	1.462429381
0.654	1.4623914
0.655	1.462353592
0.656	1.462315958
0.657	1.462278495
0.658	1.462241203
0.659	1.46220408
0.66	1.462167126
0.661	1.462130339
0.662	1.462093719
0.663	1.462057265
0.664	1.462020975
0.665	1.461984849
0.666	1.461948886
0.667	1.461913084
0.668	1.461877443
0.669	1.461841961
0.67	1.461806638
0.671	1.461771473
0.672	1.461736465
0.673	1.461701613
0.674	1.461666916
0.675	1.461632373
0.676	1.461597983
0.677	1.461563746
0.678	1.46152966
0.679	1.461495724
0.68	1.461461938
0.681	1.4614283
0.682	1.461394811
0.683	1.461361468
0.684	1.461328272
0.685	1.461295221
0.686	1.461262314
0.687	1.461229551
0.688	1.461196931
0.689	1.461164452
0.69	1.461132115
0.691	1.461099918
0.692	1.461067861
0.693	1.461035942
0.694	1.461004161
0.695	1.460972517
0.696	1.460941009
0.697	1.460909637
0.698	1.4608784
0.699	1.460847297
0.7	1.460816327
0.701	1.460785489
0.702	1.460754783
0.703	1.460724208
0.704	1.460693763
0.705	1.460663448
0.706	1.460633261
0.707	1.460603202
0.708	1.460573271
0.709	1.460543466
0.71	1.460513787
0.711	1.460484233
0.712	1.460454804
0.713	1.460425498
0.714	1.460396315
0.715	1.460367255
0.716	1.460338317
0.717	1.460309499
0.718	1.460280802
0.719	1.460252224
0.72	1.460223765
0.721	1.460195425
0.722	1.460167203
0.723	1.460139097
0.724	1.460111108
0.725	1.460083234
0.726	1.460055476
0.727	1.460027832
0.728	1.460000302
0.729	1.459972885
0.73	1.459945581
0.731	1.459918389
0.732	1.459891308
0.733	1.459864337
0.734	1.459837477
0.735	1.459810727
0.736	1.459784086
0.737	1.459757552
0.738	1.459731127
0.739	1.459704809
0.74	1.459678598
0.741	1.459652492
0.742	1.459626492
0.743	1.459600597
0.744	1.459574806
0.745	1.459549119
0.746	1.459523536
0.747	1.459498055
0.748	1.459472676
0.749	1.459447398
0.75	1.459422222
0.751	1.459397146
0.752	1.459372171
0.753	1.459347294
0.754	1.459322517
0.755	1.459297838
0.756	1.459273257
0.757	1.459248773
0.758	1.459224386
0.759	1.459200095
0.76	1.4591759
0.761	1.459151801
0.762	1.459127796
0.763	1.459103886
0.764	1.459080069
0.765	1.459056346
0.766	1.459032715
0.767	1.459009177
0.768	1.458985731
0.769	1.458962377
0.77	1.458939113
0.771	1.45891594
0.772	1.458892856
0.773	1.458869862
0.774	1.458846958
0.775	1.458824142
0.776	1.458801414
0.777	1.458778773
0.778	1.45875622
0.779	1.458733754
0.78	1.458711374
0.781	1.45868908
0.782	1.458666872
0.783	1.458644748
0.784	1.458622709
0.785	1.458600755
0.786	1.458578884
0.787	1.458557096
0.788	1.458535391
0.789	1.458513769
0.79	1.458492229
0.791	1.45847077
0.792	1.458449393
0.793	1.458428096
0.794	1.45840688
0.795	1.458385744
0.796	1.458364688
0.797	1.45834371
0.798	1.458322812
0.799	1.458301992
0.8	1.45828125
0.801	1.458260586
0.802	1.458239999
0.803	1.458219488
0.804	1.458199054
0.805	1.458178697
0.806	1.458158415
0.807	1.458138208
0.808	1.458118077
0.809	1.45809802
0.81	1.458078037
0.811	1.458058128
0.812	1.458038293
0.813	1.45801853
0.814	1.457998841
0.815	1.457979224
0.816	1.457959679
0.817	1.457940206
0.818	1.457920804
0.819	1.457901473
0.82	1.457882213
0.821	1.457863023
0.822	1.457843903
0.823	1.457824853
0.824	1.457805872
0.825	1.457786961
0.826	1.457768117
0.827	1.457749342
0.828	1.457730635
0.829	1.457711996
0.83	1.457693424
0.831	1.457674919
0.832	1.457656481
0.833	1.457638109
0.834	1.457619803
0.835	1.457601563
0.836	1.457583389
0.837	1.457565279
0.838	1.457547234
0.839	1.457529254
0.84	1.457511338
0.841	1.457493486
0.842	1.457475697
0.843	1.457457972
0.844	1.457440309
0.845	1.457422709
0.846	1.457405172
0.847	1.457387697
0.848	1.457370283
0.849	1.457352931
0.85	1.45733564
0.851	1.45731841
0.852	1.457301241
0.853	1.457284132
0.854	1.457267083
0.855	1.457250094
0.856	1.457233164
0.857	1.457216294
0.858	1.457199483
0.859	1.45718273
0.86	1.457166036
0.861	1.4571494
0.862	1.457132821
0.863	1.4571163
0.864	1.457099837
0.865	1.457083431
0.866	1.457067081
0.867	1.457050788
0.868	1.457034552
0.869	1.457018371
0.87	1.457002246
0.871	1.456986177
0.872	1.456970162
0.873	1.456954203
0.874	1.456938299
0.875	1.456922449
0.876	1.456906653
0.877	1.456890912
0.878	1.456875224
0.879	1.456859589
0.88	1.456844008
0.881	1.45682848
0.882	1.456813005
0.883	1.456797582
0.884	1.456782212
0.885	1.456766893
0.886	1.456751627
0.887	1.456736412
0.888	1.456721248
0.889	1.456706136
0.89	1.456691074
0.891	1.456676064
0.892	1.456661103
0.893	1.456646193
0.894	1.456631333
0.895	1.456616523
0.896	1.456601762
0.897	1.45658705
0.898	1.456572388
0.899	1.456557775
0.9	1.45654321
0.901	1.456528694
0.902	1.456514226
0.903	1.456499806
0.904	1.456485433
0.905	1.456471109
0.906	1.456456832
0.907	1.456442602
0.908	1.456428419
0.909	1.456414283
0.91	1.456400193
0.911	1.45638615
0.912	1.456372153
0.913	1.456358202
0.914	1.456344297
0.915	1.456330437
0.916	1.456316622
0.917	1.456302853
0.918	1.456289129
0.919	1.45627545
0.92	1.456261815
0.921	1.456248224
0.922	1.456234678
0.923	1.456221176
0.924	1.456207717
0.925	1.456194302
0.926	1.456180931
0.927	1.456167603
0.928	1.456154318
0.929	1.456141076
0.93	1.456127876
0.931	1.456114719
0.932	1.456101604
0.933	1.456088532
0.934	1.456075501
0.935	1.456062513
0.936	1.456049565
0.937	1.45603666
0.938	1.456023795
0.939	1.456010972
0.94	1.455998189
0.941	1.455985447
0.942	1.455972746
0.943	1.455960085
0.944	1.455947465
0.945	1.455934884
0.946	1.455922344
0.947	1.455909843
0.948	1.455897381
0.949	1.455884959
0.95	1.455872576
0.951	1.455860232
0.952	1.455847927
0.953	1.455835661
0.954	1.455823433
0.955	1.455811244
0.956	1.455799093
0.957	1.45578698
0.958	1.455774905
0.959	1.455762868
0.96	1.455750868
0.961	1.455738906
0.962	1.455726981
0.963	1.455715093
0.964	1.455703242
0.965	1.455691428
0.966	1.455679651
0.967	1.45566791
0.968	1.455656205
0.969	1.455644537
0.97	1.455632905
0.971	1.455621308
0.972	1.455609748
0.973	1.455598223
0.974	1.455586734
0.975	1.455575279
0.976	1.455563861
0.977	1.455552477
0.978	1.455541128
0.979	1.455529814
0.98	1.455518534
0.981	1.455507289
0.982	1.455496078
0.983	1.455484902
0.984	1.455473759
0.985	1.45546265
0.986	1.455451576
0.987	1.455440534
0.988	1.455429527
0.989	1.455418553
0.99	1.455407611
0.991	1.455396704
0.992	1.455385829
0.993	1.455374986
0.994	1.455364177
0.995	1.4553534
0.996	1.455342656
0.997	1.455331944
0.998	1.455321264
0.999	1.455310616
1	1.4553
