0.555	2.042204367
0.556	2.042052689
0.557	2.041901827
0.558	2.041751776
0.559	2.041602529
0.56	2.041454082
0.561	2.041306427
0.562	2.04115956
0.563	2.041013475
0.564	2.040868166
0.565	2.040723628
0.566	2.040579855
0.567	2.040436842
0.568	2.040294584
0.569	2.040153076
0.57	2.040012311
0.571	2.039872286
0.572	2.039732994
0.573	2.039594431
0.574	2.039456592
0.575	2.039319471
0.576	2.039183063
0.577	2.039047364
0.578	2.038912369
0.579	2.038778073
0.58	2.038644471
0.581	2.038511558
0.582	2.038379329
0.583	2.038247781
0.584	2.038116907
0.585	2.037986705
0.586	2.037857168
0.587	2.037728292
0.588	2.037600074
0.589	2.037472508
0.59	2.03734559
0.591	2.037219316
0.592	2.037093682
0.593	2.036968682
0.594	2.036844313
0.595	2.036720571
0.596	2.036597451
0.597	2.036474949
0.598	2.036353061
0.599	2.036231783
0.6	2.036111111
0.601	2.035991041
0.602	2.035871569
0.603	2.03575269
0.604	2.035634402
0.605	2.0355167
0.606	2.03539958
0.607	2.035283038
0.608	2.035167071
0.609	2.035051674
0.61	2.034936845
0.611	2.034822579
0.612	2.034708873
0.613	2.034595722
0.614	2.034483124
0.615	2.034371075
0.616	2.034259572
0.617	2.034148609
0.618	2.034038186
0.619	2.033928296
0.62	2.033818939
0.621	2.033710109
0.622	2.033601803
0.623	2.033494019
0.624	2.033386752
0.625	2.03328
0.626	2.033173759
0.627	2.033068026
0.628	2.032962798
0.629	2.032858071
0.63	2.032753842
0.631	2.032650109
0.632	2.032546867
0.633	2.032444115
0.634	2.032341848
0.635	2.032240064
0.636	2.03213876
0.637	2.032037933
0.638	2.031937579
0.639	2.031837696
0.64	2.031738281
0.641	2.031639331
0.642	2.031540843
0.643	2.031442814
0.644	2.031345241
0.645	2.031248122
0.646	2.031151454
0.647	2.031055233
0.648	2.030959457
0.649	2.030864124
0.65	2.030769231
0.651	2.030674774
0.652	2.030580752
0.653	2.030487161
0.654	2.030394
0.655	2.030301264
0.656	2.030208953
0.657	2.030117063
0.658	2.030025591
0.659	2.029934535
0.66	2.029843893
0.661	2.029753663
0.662	2.02966384
0.663	2.029574424
0.664	2.029485412
0.665	2.0293968
0.666	2.029308588
0.667	2.029220772
0.668	2.02913335
0.669	2.02904632
0.67	2.028959679
0.671	2.028873426
0.672	2.028787557
0.673	2.02870207
0.674	2.028616964
0.675	2.028532236
0.676	2.028447883
0.677	2.028363905
0.678	2.028280297
0.679	2.028197058
0.68	2.028114187
0.681	2.02803168
0.682	2.027949536
0.683	2.027867753
0.684	2.027786327
0.685	2.027705259
0.686	2.027624544
0.687	2.027544182
0.688	2.02746417
0.689	2.027384506
0.69	2.027305188
0.691	2.027226214
0.692	2.027147583
0.693	2.027069291
0.694	2.026991338
0.695	2.026913721
0.696	2.026836438
0.697	2.026759488
0.698	2.026682868
0.699	2.026606577
0.7	2.026530612
0.701	2.026454973
0.702	2.026379656
0.703	2.026304661
0.704	2.026229985
0.705	2.026155626
0.706	2.026081583
0.707	2.026007854
0.708	2.025934438
0.709	2.025861332
0.71	2.025788534
0.711	2.025716043
0.712	2.025643858
0.713	2.025571976
0.714	2.025500396
0.715	2.025429116
0.716	2.025358135
0.717	2.02528745
0.718	2.025217061
0.719	2.025146965
0.72	2.02507716
0.721	2.025007647
0.722	2.024938421
0.723	2.024869483
0.724	2.02480083
0.725	2.024732461
0.726	2.024664375
0.727	2.024596569
0.728	2.024529042
0.729	2.024461794
0.73	2.024394821
0.731	2.024328123
0.732	2.024261698
0.733	2.024195545
0.734	2.024129662
0.735	2.024064047
0.736	2.0239987
0.737	2.023933619
0.738	2.023868802
0.739	2.023804249
0.74	2.023739956
0.741	2.023675924
0.742	2.02361215
0.743	2.023548634
0.744	2.023485374
0.745	2.023422368
0.746	2.023359616
0.747	2.023297115
0.748	2.023234865
0.749	2.023172864
0.75	2.023111111
0.751	2.023049605
0.752	2.022988343
0.753	2.022927326
0.754	2.022866551
0.755	2.022806017
0.756	2.022745724
0.757	2.022685669
0.758	2.022625852
0.759	2.022566271
0.76	2.022506925
0.761	2.022447813
0.762	2.022388934
0.763	2.022330286
0.764	2.022271868
0.765	2.022213678
0.766	2.022155717
0.767	2.022097982
0.768	2.022040473
0.769	2.021983188
0.77	2.021926126
0.771	2.021869286
0.772	2.021812666
0.773	2.021756266
0.774	2.021700085
0.775	2.021644121
0.776	2.021588373
0.777	2.02153284
0.778	2.021477521
0.779	2.021422415
0.78	2.021367521
0.781	2.021312838
0.782	2.021258364
0.783	2.021204099
0.784	2.021150042
0.785	2.021096191
0.786	2.021042545
0.787	2.020989103
0.788	2.020935865
0.789	2.02088283
0.79	2.020829995
0.791	2.020777361
0.792	2.020724926
0.793	2.020672689
0.794	2.02062065
0.795	2.020568807
0.796	2.020517159
0.797	2.020465705
0.798	2.020414445
0.799	2.020363377
0.8	2.0203125
0.801	2.020261814
0.802	2.020211317
0.803	2.020161009
0.804	2.020110888
0.805	2.020060954
0.806	2.020011206
0.807	2.019961643
0.808	2.019912264
0.809	2.019863067
0.81	2.019814053
0.811	2.01976522
0.812	2.019716567
0.813	2.019668093
0.814	2.019619798
0.815	2.019571681
0.816	2.019523741
0.817	2.019475976
0.818	2.019428387
0.819	2.019380972
0.82	2.01933373
0.821	2.019286661
0.822	2.019239763
0.823	2.019193036
0.824	2.019146479
0.825	2.019100092
0.826	2.019053873
0.827	2.019007821
0.828	2.018961936
0.829	2.018916217
0.83	2.018870663
0.831	2.018825274
0.832	2.018780048
0.833	2.018734985
0.834	2.018690084
0.835	2.018645344
0.836	2.018600765
0.837	2.018556345
0.838	2.018512084
0.839	2.018467981
0.84	2.018424036
0.841	2.018380248
0.842	2.018336615
0.843	2.018293138
0.844	2.018249815
0.845	2.018206645
0.846	2.018163629
0.847	2.018120765
0.848	2.018078053
0.849	2.018035491
0.85	2.01799308
0.851	2.017950818
0.852	2.017908704
0.853	2.017866739
0.854	2.017824921
0.855	2.01778325
0.856	2.017741724
0.857	2.017700344
0.858	2.017659109
0.859	2.017618017
0.86	2.017577069
0.861	2.017536263
0.862	2.017495599
0.863	2.017455077
0.864	2.017414695
0.865	2.017374453
0.866	2.01733435
0.867	2.017294386
0.868	2.017254561
0.869	2.017214872
0.87	2.01717532
0.871	2.017135905
0.872	2.017096625
0.873	2.01705748
0.874	2.017018469
0.875	2.016979592
0.876	2.016940848
0.877	2.016902236
0.878	2.016863756
0.879	2.016825408
0.88	2.01678719
0.881	2.016749102
0.882	2.016711144
0.883	2.016673315
0.884	2.016635614
0.885	2.01659804
0.886	2.016560594
0.887	2.016523274
0.888	2.016486081
0.889	2.016449012
0.89	2.016412069
0.891	2.01637525
0.892	2.016338555
0.893	2.016301983
0.894	2.016265534
0.895	2.016229206
0.896	2.016193001
0.897	2.016156916
0.898	2.016120952
0.899	2.016085108
0.9	2.016049383
0.901	2.016013777
0.902	2.015978289
0.903	2.015942919
0.904	2.015907667
0.905	2.015872531
0.906	2.015837512
0.907	2.015802608
0.908	2.01576782
0.909	2.015733146
0.91	2.015698587
0.911	2.015664142
0.912	2.015629809
0.913	2.01559559
0.914	2.015561482
0.915	2.015527487
0.916	2.015493602
0.917	2.015459829
0.918	2.015426166
0.919	2.015392612
0.92	2.015359168
0.921	2.015325833
0.922	2.015292606
0.923	2.015259488
0.924	2.015226476
0.925	2.015193572
0.926	2.015160774
0.927	2.015128082
0.928	2.015095496
0.929	2.015063016
0.93	2.015030639
0.931	2.014998367
0.932	2.014966199
0.933	2.014934135
0.934	2.014902173
0.935	2.014870314
0.936	2.014838557
0.937	2.014806901
0.938	2.014775347
0.939	2.014743893
0.94	2.01471254
0.941	2.014681286
0.942	2.014650132
0.943	2.014619077
0.944	2.014588121
0.945	2.014557263
0.946	2.014526503
0.947	2.01449584
0.948	2.014465274
0.949	2.014434805
0.95	2.014404432
0.951	2.014374155
0.952	2.014343973
0.953	2.014313886
0.954	2.014283893
0.955	2.014253995
0.956	2.014224191
0.957	2.01419448
0.958	2.014164862
0.959	2.014135336
0.96	2.014105903
0.961	2.014076561
0.962	2.014047311
0.963	2.014018152
0.964	2.013989084
0.965	2.013960106
0.966	2.013931218
0.967	2.01390242
0.968	2.013873711
0.969	2.01384509
0.97	2.013816559
0.971	2.013788115
0.972	2.013759759
0.973	2.01373149
0.974	2.013703309
0.975	2.013675214
0.976	2.013647205
0.977	2.013619282
0.978	2.013591445
0.979	2.013563694
0.98	2.013536027
0.981	2.013508444
0.982	2.013480946
0.983	2.013453532
0.984	2.013426201
0.985	2.013398954
0.986	2.013371789
0.987	2.013344707
0.988	2.013317707
0.989	2.013290789
0.99	2.013263953
0.991	2.013237197
0.992	2.013210523
0.993	2.013183929
0.994	2.013157415
0.995	2.013130982
0.996	2.013104627
0.997	2.013078352
0.998	2.013052156
0.999	2.013026039
1	2.013
